S.no,PROVINCE,DISTRICT,TEHSIL,TEHSIL - CODE,UC NAME,UC_UR,UC Number,UC CODE,LATITUDE,LONGITUDE,NUMBER OF VILLAGES,VILLAGE NUMBER,VILLAGE CODE,VILLAGE NAME
9028,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MUNDA,Rural,6,153316,34.823231,71.683895,25,5,1533165,BAZWANAI
9029,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MUNDA,Rural,6,153316,34.823231,71.683895,25,4,1533164,BARGO KANO
9030,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MUNDA,Rural,6,153316,34.823231,71.683895,25,3,1533163,BARGAI
9031,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MUNDA,Rural,6,153316,34.823231,71.683895,25,2,1533162,BAKRO
9032,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,MUNDA,Rural,6,153316,34.823231,71.683895,25,1,1533161,AWARAI KALAY
9033,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,25,15331725,TORA GHONADAI
9034,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,24,15331724,TOFAN SHAH
9035,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,23,15331723,SORI MANDIZO
9036,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,22,15331722,SHAH GJO KALAY
9037,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,21,15331721,SHAGO KAMAR
9038,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,20,15331720,SHAGO KALY
9039,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,19,15331719,SANDALO KALA
9040,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,18,15331718,RASHAKI
9041,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,17,15331717,RASHA DHRIA
9042,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,16,15331716,MULA BANDA
9043,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,15,15331715,MUHAMMAD BANDA
9044,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,14,15331714,MIAN KALY
9045,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,13,15331713,MIAN KALAY
9046,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,12,15331712,MANAI MANDEZO
9047,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,11,15331711,LOWI KALY
9048,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,10,15331710,KAMAR SAR
9049,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,9,1533179,JALALA
9050,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,8,1533178,HASINEY
9051,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,7,1533177,HASHAM
9052,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,6,1533176,FASHTAI
9053,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,5,1533175,DHERI MANDIZO
9054,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,4,1533174,DAND
9055,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,3,1533173,BARRIKAWO
9056,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,2,1533172,BADALZO
9057,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SADBAR KALAY,Rural,7,153317,34.921675,71.682187,25,1,1533171,ANANGORO
9058,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,22,15331822,TATAR
9059,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,21,15331821,SURANO
9060,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,20,15331820,SHONTALA
9061,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,19,15331819,SHONTAL DHERI
9062,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,18,15331818,SHAPARO KASAI
9063,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,17,15331817,SAMARBAGH
9064,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,16,15331816,RAHIM ABAD
9065,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,15,15331815,QASHO DHALL
9066,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,14,15331814,NAWO KOTO
9067,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,13,15331813,MMAKHAI
9068,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,12,15331812,KOR BALA
9069,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,11,15331811,KAMAN GARO
9070,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,10,15331810,GULAR
9071,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,9,1533189,GHOWARA BANDA
9072,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,8,1533188,CHAMOT TALI
9073,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,7,1533187,BENSHAI
9074,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,6,1533186,BANDI SHAH
9075,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,5,1533185,ASHAR KOR PAYEEN
9076,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,4,1533184,ASHAR KOR BALA
9077,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,3,1533183,ASHAR KOR
9078,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,2,1533182,ALI SHER
9079,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,SAMARBAGH,Rural,8,153318,34.962969,71.687877,22,1,1533181,AJABAY
9080,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,2 NC SHUNTALA,Urban,10,1533210,,,1,1,15332101,2 NC SHUNTALA
9081,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,3 NC GHWARRABANDA,Urban,11,1533211,,,1,1,15332111,3 NC GHWARRABANDA
9082,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,4 NC RAHIMABAD,Urban,12,1533212,,,1,1,15332121,4 NC RAHIMABAD
9083,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,5 NC NAWO KOTO,Urban,13,1533213,34.916600,71.809967,1,1,15332131,5 NC NAWO KOTO
9084,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,2 VC JUNIKALAY,Rural,14,1533114,,,1,1,15331141,2 VC JUNIKALAY
9085,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,3 VC KOTKEY SHAHI KHAIL,Rural,15,1533115,,,1,1,15331151,3 VC KOTKEY SHAHI KHAIL
9086,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,4 VC JABAGAI,Rural,16,1533116,,,1,1,15331161,4 VC JABAGAI
9087,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,6 VC KAKAS,Rural,17,1533117,,,1,1,15331171,6 VC KAKAS
9088,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,7 VC KHARKAY,Rural,18,1533118,,,1,1,15331181,7 VC KHARKAY
9089,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,8 VC SANGI PARA (QAZIABAD),Rural,19,1533119,,,1,1,15331191,8 VC SANGI PARA (QAZIABAD)
9090,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,9 VC KHULLALAN,Rural,20,1533120,,,1,1,15331201,9 VC KHULLALAN
9091,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,11 VC SAWARA GHUNDAI,Rural,21,1533121,,,1,1,15331211,11 VC SAWARA GHUNDAI
9092,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,12 VC  QANDARAY,Rural,22,1533122,,,1,1,15331221,12 VC  QANDARAY
9093,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,13 VC SHEENA TANGAY,Rural,23,1533123,,,1,1,15331231,13 VC SHEENA TANGAY
9094,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,14 VC BADIN GANDEHRAY,Rural,24,1533124,,,1,1,15331241,14 VC BADIN GANDEHRAY
9095,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,15 VC BOKRAI,Rural,25,1533125,,,1,1,15331251,15 VC BOKRAI
9096,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,16 VC LEEKOR,Rural,26,1533126,,,1,1,15331261,16 VC LEEKOR
9097,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,17 VC KAMBAT,Rural,27,1533127,,,1,1,15331271,17 VC KAMBAT
9098,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,18 VC TANGI BALA,Rural,28,1533128,,,1,1,15331281,18 VC TANGI BALA
9099,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,19 VC SHARBANAI,Rural,29,1533129,,,1,1,15331291,19 VC SHARBANAI
9100,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,20 VC BALOODA,Rural,30,1533130,,,1,1,15331301,20 VC BALOODA
9101,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,21 VC GAWARDESH,Rural,31,1533131,,,1,1,15331311,21 VC GAWARDESH
9102,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,22 VC MANAI,Rural,32,1533132,,,1,1,15331321,22 VC MANAI
9103,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,23 VC DINJARAI,Rural,33,1533133,,,1,1,15331331,23 VC DINJARAI
9104,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,SAMARBAGH SUB-DIVISION,1533,24 VC SHAHI,Rural,34,1533134,,,1,1,15331341,24 VC SHAHI
9105,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,25,15321125,TORA TABAI
9106,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,24,15321124,TAWDA CHINA
9107,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,23,15321123,TAMBEL SHAH
9108,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,22,15321122,SHANI
9109,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,21,15321121,SAR GADO
9110,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,20,15321120,SAR CHINARONO
9111,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,19,15321119,SALEEM ABAD
9112,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,18,15321118,QULL
9113,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,17,15321117,QILLA
9114,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,16,15321116,PINGAL
9115,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,15,15321115,OTALA
9116,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,14,15321114,NARO OBO
9117,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,13,15321113,META
9118,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,12,15321112,MANZAI
9119,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,11,15321111,MANOGAI
9120,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,10,15321110,MANKAI
9121,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,9,1532119,KATEN PAYEEN
9122,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,8,1532118,KATEN BALA
9123,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,7,1532117,JAI
9124,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,6,1532116,INZARO
9125,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,5,1532115,HISARGAT
9126,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,4,1532114,GULINGAS
9127,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,3,1532113,GIDARO
9128,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,2,1532112,DOGAL
9129,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BAGH DUSHKHAIL,Rural,1,153211,34.729629,71.800680,25,1,1532111,BAKHTBILANDA
9130,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BALAMBAT,Rural,2,153212,34.812969,71.815726,25,25,15321225,WALAI KORONA
9131,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BALAMBAT,Rural,2,153212,34.812969,71.815726,25,24,15321224,STANDAR
9132,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BALAMBAT,Rural,2,153212,34.812969,71.815726,25,23,15321223,SHERA
9133,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BALAMBAT,Rural,2,153212,34.812969,71.815726,25,22,15321222,SHATAI DARA
9134,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BALAMBAT,Rural,2,153212,34.812969,71.815726,25,21,15321221,SHAH KORONA
9135,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BALAMBAT,Rural,2,153212,34.812969,71.815726,25,20,15321220,SAR AZGHO
9136,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BALAMBAT,Rural,2,153212,34.812969,71.815726,25,19,15321219,SAFARI
9137,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BALAMBAT,Rural,2,153212,34.812969,71.815726,25,18,15321218,MATTA
9138,KHYBER PAKHTUNKHWA,LOWER DIR DISTRICT,TEMERGARA SUB-DIVISION,1532,BALAMBAT,Rural,2,153212,34.812969,71.815726,25,17,15321217,MALI KHILA
